"tackle_oppId","tackle","s_diff","a_diff","x_diff","y_diff","o_diff","o","x_los_ct","y_los_ct","s_diff_ct","a_diff_ct","x_diff_ct","y_diff_ct","o_diff_ct","o_ct","dir_diff","dir_diff_ct"
33875,1,-0.89,3.12,-0.2,-1.08,293.36,33.32,1.09,-25.32667,-1.25,3.44,-0.53,0.93,37.62,236.68,-47.04,-37.13
33877,1,1.84,0.51,-0.1,1.23,-267.96,341.63,9.62,3.413333,2.05,0.25,-0.12,0.84,92.04,251.63,-30.01,-30.01
33878,0,0.88,4.34,-0.5,0.32,95.03,230.48,2.21,8.223333,0.54,4.07,-1.02,0.38,95.03,140.48,-77.8,-77.8
33881,1,-0.1,2.03,-0.88,-0.26,303.3,14.37,3.23,0.7033333,-0.38,2.15,-0.99,-0.25,-56.7,104.37,-12.23,-12.23
33883,1,-1.27,1.96,0.02,-0.94,-227.19,238.82,3.27,9.743333,-0.98,2.63,-0.15,-0.99,-227.19,328.82,-10.4,-10.4
33885,1,-0.18,2.6,0.75,1.15,119.88,120.06,8.02,-3.786667,-0.08,2.67,0.4,-0.96,-262.25,329.94,333.42,-37.63
33887,0,2.71,-0.44,0.5,-1.4,-187.16,273.58,4.6,-14.38667,2.72,0.4,0.44,0.85,-62.3,176.42,54.56,65.55
33888,1,-0.63,0.78,-0.79,0.8,241.64,59.18,5.74,-16.65667,-0.56,0.7,-0.79,-0.64,101.94,30.82,176.68,-37
33890,1,-0.11,-1.33,-0.76,0.32,-29.85,356.45,1.41,10.71333,-0.01,-1.44,-0.79,0.32,-29.85,86.45,-2.11,-2.11
33892,1,-0.51,1.9,0.34,-1.34,-271.9,315.95,-4.7,-2.766667,-0.32,2.95,0.04,1.03,-63.62,134.05,57.34,47.43
33894,1,1.31,-0.66,1.48,-0.43,76.52,221.88,-4.12,16.23333,0.98,0.83,0.93,-0.44,-283.48,311.88,301.46,301.46
33896,1,-0.8,2.68,-0.11,-0.41,-209.97,281.22,31.74,26.27333,-0.96,2.57,-0.2,-0.95,150.03,11.22,1.08,1.08
33898,1,3.04,0.43,1.36,0.14,54.7,152.65,3.96,-4.886667,2.5,1.2,0.99,-0.21,4.83,297.35,-200.14,-68.71
33900,1,-0.98,-1.98,-0.1,-1.11,-290.88,294.21,1.92,2.243333,-0.9,-1.19,-0.28,-0.97,69.12,24.21,-42.29,-42.29
33906,1,-0.18,-0.75,0.69,-1.1,-203.92,281.96,-1.12,-23.59667,-0.46,-1.55,0.29,0.95,-36.79,168.04,19.64,35.91
33908,1,0.03,2.11,0.83,-0.83,-187.08,273.54,7.63,-19.08667,-0.07,2.03,0.63,0.78,-49.1,176.46,28.1,13.15
33910,1,-0.73,1.7,0.46,0.75,-129.2,244.6,-3.52,-26.29667,-0.93,1.51,0.66,-0.79,-20.92,205.4,-22.32,-41.85
33912,1,-4.65,-1.39,1.11,1.5,198.44,101.37,19.48,7.173333,-4.15,-2.41,0.58,1.24,-161.56,191.37,214.7,214.7
33914,0,-2.36,1.44,-0.61,-0.6,68.28,286.84,3.63,9.863333,-2.01,1.23,-0.86,-0.58,68.28,16.84,-18.57,-18.57
33915,0,-3.46,-1,-0.71,0.19,310.53,34.08,2.15,10.03333,-2.97,-1.96,-0.99,0.04,-49.47,124.08,18.09,18.09
33916,0,-1.28,-0.15,-0.58,-0.73,117.9,230.09,2.87,9.493333,-1.17,0.1,-0.74,-0.66,-242.1,320.09,-19.39,-19.39
33917,1,-1.62,2.32,-0.74,-0.42,18.08,338.5,10.3,15.07333,-1.32,0.97,-0.86,-0.51,18.08,68.5,-3.41,-3.41
33919,1,-0.07,-0.54,1.02,-0.68,92.98,254.62,2.33,17.00333,0.06,-0.36,0.86,-0.65,-267.02,344.62,-14.28,-14.28
33921,0,-0.3,0.26,1.6,0.53,318.66,20.67,3.53,-12.79667,-0.48,0.16,0.69,-0.66,20.7,249.33,156.72,-174.64
33923,1,-1.2,1.09,0.24,-1.02,213.96,73.02,5.99,-27.07667,-1.27,1.2,-0.04,1,6.25,196.98,4.68,-51.2
33925,1,-0.68,3.62,1.12,-0.31,-77.76,134.6,4.83,5.013333,-0.73,3.54,0.89,-0.46,282.24,44.6,24.13,24.13
33927,1,0.46,-1.74,0.92,-0.84,-55.04,93.41,-2.98,18.84333,0.43,-2.21,0.76,-0.75,304.96,3.41,11.44,11.44
33929,1,-2.76,-1.89,0.59,1.12,120.54,229.58,1.28,7.913333,-2.08,-3.14,0.39,0.99,120.54,139.58,-5.51,-5.51
33931,1,1.06,-1.91,-0.06,-1.18,-184.58,272.29,12.99,-22.12667,1.35,-2.21,-0.2,1.01,132.05,177.71,13.54,13.79
33933,1,1.07,1.32,1.08,-0.76,-165.43,218.94,13.21,26.89333,0.93,1.32,0.96,-0.6,-165.43,308.94,-50.8,309.2
33935,1,1.57,0.37,-0.71,0.37,-278.61,278.81,9.84,23.33333,1.75,0.02,-0.71,0.6,81.39,8.81,-17.2,-17.2
33937,1,0.04,2.22,-0.82,-0.18,16.56,292.39,2.39,25.29333,-0.06,1.55,-1.05,-0.03,16.56,22.39,-17.75,-17.75
33939,1,-0.39,2.96,1.22,-0.24,8.64,175.68,6.97,-9.266667,-0.8,3.19,0.94,0.2,-210.95,274.32,-272.86,264.12
33941,1,-0.23,-0.74,-0.49,0.82,338.54,10.73,6.7,-1.606667,0.04,-1.75,-0.57,-0.81,0.07,79.27,346.46,-25.67
33943,1,0.34,0.1,1.1,-0.43,-71.16,215.58,4.82,-9.926667,0.38,0.22,0.8,0.43,-55.29,234.42,-29.7,19.05
33948,1,-0.08,-0.08,0.11,-1.19,-248.12,304.06,18.56,-23.74667,-0.01,-0.57,0.08,1.16,-10.77,145.94,84.76,1.77
33950,1,-4.33,1.45,1.19,0.83,21.58,169.21,0.11,-4.626667,-3.93,1.1,0.67,-0.77,178.75,100.79,-327.72,65.4
33952,1,-3.07,-1.15,0.23,1.39,-177.21,278.15,4.8,12.33333,-3.03,-1.42,0.03,0.98,-177.21,188.15,-84.95,-84.95
33954,1,-0.98,1.14,0.76,-1,195.88,82.06,8.16,-14.96667,-0.97,1.77,0.53,0.85,8.99,187.94,-90.8,-18.87
33956,1,-0.08,-0.08,-0.4,0.87,27.01,62.02,-0.29,8.543333,-0.11,0.56,-0.34,0.94,-332.99,332.02,-113.26,-113.26
33958,1,1.28,-0.27,0.17,-1.13,195.48,82.26,3.35,-10.46667,1.09,-0.23,0.15,1.01,9.57,187.74,-28.52,-3.42
33960,1,0.22,-1.47,1.52,-0.77,-68.18,102.09,6.51,10.67333,0.6,-1.93,0.82,-0.56,291.82,12.09,-301.78,-301.78
33962,1,-0.06,2.11,1.19,-0.64,-34.07,118.3,4.68,25.31333,-0.58,2.2,0.84,-0.73,325.93,28.3,-332.36,-332.36
33964,1,-1.9,2.68,0.01,-0.9,-77.06,108.42,9.02,27.27333,-2.05,2.15,-0.59,-0.86,282.94,18.42,-299.72,-299.72
33966,1,-0.96,-1.03,0.94,-0.7,62.08,235.15,2.7,15.64333,-0.5,-1.94,0.62,-0.61,-297.92,325.15,-46.82,-46.82
33967,0,4.71,-3.71,0.65,-1.4,29.58,250.12,-2.43,13.33333,5.08,-3.29,0.63,-0.85,-330.42,340.12,-41.97,-41.97
33969,1,-1.7,-2.21,0.85,0.89,-124.52,242.26,7.89,-8.666667,-1.2,-3.03,0.69,-0.68,182.36,27.74,65.94,-23.86
33974,1,0.29,-0.04,0.25,-1.26,52.69,290.63,7.89,23.06333,0.3,-0.04,0.06,-1.06,52.69,20.63,-22.51,-22.51
33975,0,4.6,-3.15,1.72,-0.19,-162.48,176.48,2.93,19.59333,4.79,-2.87,1.03,0.11,-162.48,266.48,234.96,234.96
33977,1,-0.17,3.02,1.39,-0.7,-10.4,185.2,1.28,-10.69667,-1,4.38,0.95,0.37,-188.2,264.8,-95.1,166.87
33979,1,-3.45,-1.46,1.81,-0.46,-94.34,227.17,10.66,-12.45667,-3.31,-0.61,1.01,0.58,-141.96,222.83,-76.72,93.1
33980,0,2.28,-2.51,1.34,0.07,-41.3,200.65,-11.23,-4.896667,1.9,-2,1.17,-0.35,25.42,249.35,-134.6,-35.23
33981,0,-1.33,-0.06,0.33,-1.05,-199.78,279.89,-2.19,-5.786667,-1.43,0.2,-0.24,0.89,-41.57,170.11,12,44.63
33983,0,-0.84,-0.61,-1.22,-0.21,266.18,46.91,1.33,-0.5066667,-0.88,-0.6,-1.15,0.42,287.32,43.09,255.94,-131.76
33985,0,-0.67,1.96,0.12,-1.03,64.7,271.92,-4.33,17.31333,-0.72,1.75,-0.12,-1,64.7,1.92,-16.5,-16.5
33986,1,-0.47,-1.37,-0.53,0.14,169.58,134.31,-1.09,22.10333,-0.45,-0.78,-1.01,0.05,-190.42,224.31,183.9,183.9
33988,1,-0.43,0.85,-0.62,-0.7,6.36,291.28,-2.85,17.26333,-0.5,0.58,-0.69,-0.75,6.36,21.28,346.47,346.47
33990,1,-0.41,-0.53,-0.23,-0.9,160.27,142.38,2.29,-0.07666667,-0.29,-0.63,-0.28,-1.03,160.27,52.38,-167.37,-167.37
33992,1,-1.66,-0.38,0.52,-1.97,-46.1,80.46,9.28,26.27333,-1.61,-0.46,0.04,-2.02,-46.1,350.46,-312.38,-312.38
33994,1,0.29,-0.49,-0.89,0.04,-50.22,71.71,2.66,25.51333,0.39,-0.5,-1.01,0.17,-50.22,341.71,14.69,14.69
33996,1,0.89,1.8,0.68,-1.07,154.78,102.61,1.01,-17.36667,0.76,1.77,0.52,0.89,80.47,167.39,-28.52,-19.4
33998,1,1.77,-0.29,0.57,1.23,-132.75,133.3,1.3,4.093333,1.38,0.95,0.39,0.95,-132.75,223.3,63.91,63.91
34000,1,2.29,3.04,0.38,-1.21,32.13,300.53,8.19,23.62333,1.78,2.85,0.26,-0.93,32.13,30.53,-30.57,-30.57
34001,0,1.82,-0.25,1.43,-0.13,-51.94,212.04,6.83,20.91333,1.55,0.62,0.96,-0.24,-51.94,302.04,287.52,287.52
34003,1,-1.25,1.16,0.59,-1.45,-229.44,294.72,13.97,-25.52667,-1.47,1.3,-0.01,0.97,-39.64,155.28,40.92,45.72
34005,1,-2.5,0.6,-0.31,-0.66,-328.84,344.42,6.55,-24.14667,-2.37,-0.87,-0.54,0.76,36.67,105.58,148.34,-5.69
34007,1,2.25,-0.47,1.52,-0.17,-111.14,198.06,1.96,18.07333,1.8,0.94,0.97,-0.25,-111.14,288.06,262,262
34009,1,0.05,-1.77,-0.65,0.04,-182.68,202.2,1.61,15.76333,0.62,-1.21,-0.89,-0.06,-182.68,292.2,132.94,132.94
34011,1,1.65,0.72,0.87,-0.09,25.28,47.54,13.71,6.103333,1.34,1.4,0.96,-0.1,25.28,137.54,1.51,1.51
34014,1,-0.35,1.99,0.8,0.84,216.14,71.93,9.1,-12.30667,0.06,1.04,0.5,-0.72,-0.35,18.07,341.4,-27.73
34016,1,-4.77,1.79,0.97,1,76.96,141.52,1.2,-10.05667,-4.32,0.75,0.54,-0.87,-196.61,308.48,122.64,8.46
34018,1,0.04,-2.16,0.16,-1.11,-202.92,281.46,-0.07,-3.306667,0.12,-1.15,0.03,1.01,-1.52,168.54,31.08,16.87
34020,1,0.12,1.95,-0.4,0.88,-343.42,351.71,18.24,-27.99667,-0.17,2.31,-0.52,-0.88,28.74,98.29,-51.5,43.37
34022,1,-1.77,0.62,0.52,-1.12,-182.36,271.18,9.74,-25.56667,-1.98,1.08,0.08,0.93,-52.31,178.82,51,32.85
34024,1,-0.44,2.27,0.68,1.1,161.52,99.24,1.01,-8.916667,-0.29,1.05,0.49,-0.96,-313.63,350.76,298.96,-27.05
34027,1,-0.13,1.1,-0.32,0.86,193.54,83.23,-3.9,-10.73667,-0.23,0.51,-0.45,-0.92,220.32,6.77,-263.86,306.19
34028,0,1.85,1.19,1.36,0.28,53.56,153.22,-5.07,-12.66667,1.17,1.56,0.86,-0.4,-235.28,296.78,-169.94,202.3
34030,1,0.45,2.16,-0.49,0.61,-334.68,347.34,10.84,-7.876667,0.23,1.89,-0.46,-0.73,-116.38,282.66,-120.48,-52.73
34032,1,1.06,0.16,-0.28,-1.06,-16.37,60.4,3.65,10.46333,1.23,-0.11,-0.35,-0.9,-16.37,330.4,9.76,9.76
34034,0,0.99,-0.15,-0.37,-1.11,-56.77,94.27,9.48,19.12333,0.72,0.88,-0.71,-0.84,303.23,4.27,32.58,32.58
34036,1,-0.13,-1.46,-1.03,0.05,-110.06,235.03,9.84,-3.666667,0.08,-1.98,-0.99,-0.1,-14,34.97,-240.44,-26.86
34038,1,1.27,2.47,-0.01,-1.19,210.26,74.87,2.01,-10.33667,1.39,2.18,-0.05,0.82,54.67,195.13,-72.32,-42.18
34040,1,0.4,-0.99,0.27,-1.04,259.04,50.48,24.14,-27.51667,0.38,-0.75,0.27,0.98,18.53,219.52,-99.62,-2.04
34042,1,0.71,0.4,0.24,0.64,219.08,70.46,2.52,-17.52667,1.08,-0.5,0.36,-0.78,-67.72,199.54,-53.34,4.27
34044,1,-3.56,0.64,1.14,-0.86,249.13,97.74,32.08,24.23333,-3.74,0.89,0.6,-0.4,249.13,7.74,60,60
34047,1,-0.95,0.4,-0.81,-0.45,-133.02,184.96,12.05,3.103333,-0.85,0.46,-0.9,-0.51,226.98,94.96,8.09,8.09
34048,0,0.17,3.81,-1,-0.49,284.08,37.96,-0.62,-5.436667,-0.02,3.97,-1.06,-0.15,80.64,232.04,-99.96,-71.44
34049,0,-0.46,-1.83,-0.73,1.18,-270.96,315.48,7.1,-4.036667,-0.56,-3.28,-0.83,-1.08,-31.64,314.52,-245.4,11.34
34051,1,0.4,-0.57,1.66,-0.34,-168.15,179.74,1.19,15.44333,0.28,0.37,1.06,-0.07,191.85,89.74,-271.6,-271.6
34054,1,-2.4,-0.6,1.76,0.14,-128.6,244.3,2.91,-22.95667,-2.57,-0.49,1.14,-0.08,-90.5,205.7,-19.14,51.35
34057,1,-2.7,3.53,1.4,-0.71,125.95,216.79,3.6,3.273333,-2.36,3.35,0.82,-0.56,-234.05,306.79,-60.1,-60.1
34059,1,-2.51,1.65,-0.42,-0.67,-142.76,272.6,-1.75,21.27333,-2.53,1.48,-0.36,-0.9,217.24,2.6,-11.28,-11.28
34062,1,1.05,0.32,-0.12,-0.95,-49.75,353.06,4.09,19.15333,0.9,0.78,-0.04,-1,-49.75,83.06,6.15,6.15
34064,0,-2.83,-0.48,0.35,1.13,231.17,123.1,0.02,4.323333,-2.82,-0.75,0,0.97,-128.83,213.1,42.8,42.8
34066,1,0.14,-0.73,-0.61,0.86,-114.32,343.22,4.07,1.803333,0.09,0.2,-0.66,0.78,245.68,73.22,31.62,31.62
34068,1,-0.01,-0.89,-0.92,0.65,-1.02,356.52,7.14,8.203333,-0.31,-0.31,-0.87,0.58,-1.02,86.52,39.68,39.68
34070,1,0.74,2.47,-0.24,0.87,-215.25,319.06,5.91,12.56333,0.65,2.45,-0.23,1.01,144.75,49.06,-56.98,-56.98
34073,1,-0.95,-1.83,0.19,-1.07,34.06,287.05,7.75,27.21333,-0.93,-1.75,0.01,-1.07,34.06,17.05,-16.19,-16.19
34075,1,-0.46,0.77,0.62,-1.24,-31.43,310.05,23.59,27.01333,-0.55,0.54,0.51,-1.26,-31.43,40.05,-6.38,-6.38
34077,1,1.8,-1.27,-0.66,0.51,-251.96,305.98,6.45,-11.34667,1.76,-0.32,-0.72,-0.69,-173.18,324.02,-9.96,-17.78
34080,1,-1.74,0.83,1.15,-0.73,59.06,270.87,8.5,19.52333,-2,1.01,0.66,-0.6,59.06,0.87,-51.71,-51.71
34082,1,-3.94,-0.83,0.98,0.82,39.63,288.07,1.07,1.193333,-3.1,-0.97,0.63,0.73,39.63,18.07,6.55,6.55
34084,1,1.31,0.35,1.16,-0.04,7.52,176.24,9.6,-13.33667,1.26,0.3,0.88,0.13,-52.92,273.76,-149.32,76.41
34086,1,2.35,-0.13,-0.71,-1.05,-234.7,297.35,18.55,-12.55667,1.71,1.82,-0.63,0.82,-13.7,152.65,103.64,14.9
34088,1,-0.55,-0.5,-0.61,-0.82,-67.98,94.57,1.02,6.083333,-0.4,-1.03,-0.57,-0.82,-67.98,184.57,-246.97,-246.97
34090,1,-0.17,-1.25,-0.97,-0.11,199.28,38.81,3,17.41333,0.07,-1.7,-0.98,-0.02,199.28,128.81,-58.54,-58.54
34092,1,1.75,2.02,1.28,-0.07,53.08,238.95,6.76,21.12333,1.27,2.58,0.89,0.03,53.08,148.95,-140.6,-140.6
34094,1,0.69,2.01,-0.05,1.15,11.19,290.68,-2.71,1.783333,0.55,2.68,-0.31,0.96,11.19,200.68,-29.73,-29.73
34096,1,-1.35,1.22,0.91,-1.04,216.32,71.84,4.61,-21.81667,-1.12,1.92,0.44,0.83,56.2,198.16,-43.62,-34.63
34098,1,-2.38,-0.01,1.29,-0.4,102.46,128.77,0.71,-11.94667,-2.04,-0.57,0.99,0.46,104.77,141.23,-28.1,-22
34100,1,-0.79,-4.2,0.91,-0.68,260.88,94.86,20.77,25.29333,-0.82,-4.53,0.69,-0.57,260.88,4.86,33.39,33.39
34102,0,1.82,-2.01,1.09,-0.84,140.78,109.61,-7.06,-14.02667,1.25,-1.38,0.83,0.51,140.05,160.39,133.58,100.26
34103,0,3.22,-0.09,1.04,-1.24,68.46,145.77,-6.97,-11.88667,2.6,0.84,0.46,0.92,-97.06,124.23,122.14,-176.69
34104,1,0.3,-0.77,-0.82,-0.34,-173.32,266.66,-6.2,-11.03667,0.3,-0.3,-0.91,0.4,257.62,3.34,-340.46,29.92
34107,1,-2.72,2.24,-0.49,-0.04,281.62,39.19,18.32,-26.93667,-2.7,1.89,-0.84,-0.44,15.2,230.81,-90.78,-27.24
34109,1,-1.9,-1.69,1.64,0.36,182.94,169.08,0.54,0.6533333,-1.65,-1.6,1.17,0.11,182.94,79.08,-289.07,-289.07
34111,1,-0.14,2.17,0.6,-1.35,259.34,68.3,6.04,25.31333,-0.22,2.78,0.22,-0.98,-100.66,338.3,40.18,40.18
34113,1,-3.63,-1.64,1.63,-0.16,-127.85,154.28,9.89,2.093333,-3.47,-1.2,1,-0.23,232.15,64.28,-293.97,-293.97
34117,1,-2.74,-0.46,-0.4,0.59,-176.42,268.21,21.48,-5.516667,-2.22,-0.96,-0.74,-0.61,275.44,1.79,-315.72,26.52
34119,1,-1.77,0.67,0.87,-1.2,159.66,100.17,6.4,-25.09667,-1.86,0.45,0.4,1.33,12.15,169.83,27.6,-42.13
34121,1,-0.12,1.97,-0.5,-0.6,180.22,89.89,5.52,-3.816667,-0.31,1.97,-0.64,0.71,100.74,180.11,-297.44,31.18
34123,1,0.89,0.82,1.21,-0.46,-102.9,231.45,7,-0.6666667,0.56,2.49,0.87,0.29,286.33,38.55,178.22,-241.25
34125,1,-1.34,0.74,-0.41,-0.71,197.56,81.22,4.47,-12.86667,-0.77,-0.73,-0.8,0.46,77.83,188.78,-8.56,-48.61
34128,1,-1.24,2.03,-0.78,-0.33,-124.04,128.06,6.36,23.53333,-0.79,-0.02,-1,-0.32,235.96,38.06,-328.34,-328.34
34133,1,-1.53,0.91,-0.68,-0.4,-0.56,48.03,2.96,16.45333,-1.47,0.76,-0.88,-0.47,-0.56,318.03,20.13,20.13
34136,1,1.04,2,1.07,-0.44,87.58,136.21,20.91,-18.74667,0.72,2.26,0.79,0.43,164.14,133.79,103.72,-79.46
34138,0,0.54,-2.82,1.24,0.3,7.78,176.11,2.74,-1.586667,0.95,-3.45,0.94,-0.13,116.7,93.89,306.86,-264.38
34139,0,-2.63,-1.98,-0.4,0.64,-152.12,256.06,0.73,-2.376667,-1.96,-3.43,-0.67,-0.73,204.24,13.94,322,-283.48
34141,1,-1.48,-0.46,0.8,0.74,21.83,239.23,3.32,6.013333,-1.22,-0.3,0.63,0.81,21.83,149.23,-18.07,-18.07
34143,1,-0.35,-2.53,1.23,-0.67,102.95,253.19,-1.04,4.253333,-0.37,-1.91,0.77,-0.46,-257.05,343.19,282.25,282.25
34146,1,0.24,0.38,0.4,-0.95,-32.29,267.24,10.52,17.76333,0.38,0.12,0.34,-0.92,-32.29,357.24,-4.92,-4.92
34149,1,-0.11,1.59,1.34,0.16,17.65,130.73,7.77,0.8433333,0.05,1.03,1.04,0.19,17.65,220.73,168.83,168.83
34151,1,0.19,0.44,1.21,0.04,2.94,178.53,2.76,-21.03667,-0.3,1,0.84,-0.09,-100.09,271.47,-116.2,141.29
34153,1,0.9,1.5,0.58,-1.22,-28.56,264.8,10.08,25.65333,0.49,2.42,0.44,-0.85,-28.56,354.8,-10.92,-10.92
34155,0,-5.32,1.32,NA,0.72,80.42,139.79,NA,-3.406667,-5.79,1.74,NA,-0.82,-236.86,310.21,-94.02,140.35
34156,1,1.36,-1.58,NA,-1.13,-340.26,350.13,NA,-1.646667,1.18,-0.73,NA,0.9,-48.86,99.87,152.54,18.31
34157,0,-3.83,-0.79,NA,1.65,127.22,116.39,NA,-2.826667,-4.18,-0.21,NA,-1.46,-235.69,333.61,-301.02,243.65
34159,0,1.16,1.06,0.14,-1.38,-158.78,259.39,0.4,-18.20667,1.07,1.48,-0.07,1.11,-61.56,190.61,47.08,32.71
34160,0,-2.33,0.25,0.84,-0.32,-124.08,242.04,-0.75,-11.37667,-2.06,-0.53,0.79,0.6,-53.49,207.96,-74.32,17.42
34162,0,-2.84,-0.3,-0.35,0.68,144.06,107.97,-0.91,-3.846667,-2.71,-0.52,-0.95,-0.6,-302.83,342.03,-293.3,247.94
34164,1,-0.82,3.52,1.29,-0.35,59.53,242.73,-1.18,1.333333,-0.84,3.52,0.84,-0.33,-300.47,332.73,299.89,299.89
34166,1,1.09,-3.25,-0.75,0.26,256.62,31.08,7.19,27.59333,0.46,-1.89,-0.91,0.28,-103.38,121.08,-14.61,-14.61
34169,1,-0.65,0.98,1.28,-0.17,91.74,195.48,7.82,10.76333,-0.43,-0.06,0.91,-0.08,91.74,105.48,-115.1,-115.1
34171,1,-0.36,1.77,1.01,-0.37,-40.63,75.23,1.3,18.52333,-0.53,1.81,0.88,-0.38,-40.63,345.23,19.86,19.86
34173,1,2.52,-4.01,-1.28,0.01,308.25,5.79,4.26,15.95333,2.24,-4.06,-0.99,-0.05,-51.75,275.79,-16.18,-16.18
34176,1,-0.25,0.15,-0.64,-0.94,-33.66,40.86,15.29,24.69333,-0.35,-0.34,-0.8,-0.78,-33.66,310.86,15.89,15.89
34178,1,-0.77,0.28,0.17,-0.94,237.74,61.13,4.68,-24.30667,-1.03,1.05,-0.13,0.95,26.97,208.87,-3.5,-23.31
34181,1,-0.42,-1.87,1.41,-0.77,190.24,161.84,3.64,7.983333,-0.47,-1.87,0.99,-0.37,190.24,71.84,-245.24,-245.24
34183,1,1.25,2.7,0.01,1.4,26.76,321.76,-2.34,3.843333,0.84,3.8,-0.3,0.87,26.76,231.76,-73.65,-73.65
34185,1,-3.06,1.69,1.05,-1.21,-5.96,87.37,15.42,25.98333,-3.26,1.57,0.36,-1.26,-5.96,357.37,-303.33,-303.33
34188,1,-1.44,-0.03,1.16,-0.03,29.08,165.46,1.79,-12.10667,-1.32,-0.17,0.99,0.17,131.08,104.54,-15.98,-11.05
34191,1,1.31,1.46,1.12,-0.38,-122.76,241.38,2.4,-15.10667,1.25,1.33,0.87,0.24,-105.59,208.62,-13.38,23.45
34194,1,-0.22,-2.06,0.71,-0.62,77.8,141.1,0.98,-3.206667,-0.11,-1.82,0.81,0.62,41.85,308.9,-4.56,-20.72
34196,1,-0.83,-2.13,0.78,1.08,-150.51,154.99,0.6,2.443333,-0.46,-2.23,0.46,0.87,-150.51,244.99,93.49,93.49
34199,1,0.89,-2.78,1.35,-0.18,-175.74,272.02,5.88,27.49333,1.01,-2.86,1.16,0.03,184.26,2.02,-25.34,-25.34
34202,1,2.78,-1.5,-0.6,1.09,239.82,60.09,0.98,-0.7566667,2.47,-1.11,-0.51,-0.78,55.66,29.91,295.66,-36.66
34204,1,-2.91,-2.25,-1.14,0.83,15.76,277.19,-0.97,14.42333,-2.66,-2.94,-1.25,0.59,15.76,7.19,13.18,13.18
34206,1,-0.45,0.8,-0.01,0.37,60.3,149.85,5.2,-27.47667,-0.88,1.82,0.2,-0.98,-59.54,300.15,13.88,-19.96
34208,1,-0.23,-1.39,-0.7,-1.14,11.07,310.96,5.67,24.48333,-0.28,-1.33,-0.94,-0.9,11.07,40.96,-21.34,-21.34
34211,1,-3.36,0.56,0.99,-0.95,12.9,173.55,0.29,-1.456667,-3.03,0.11,0.65,0.82,-163.42,276.45,127.6,34.16
34213,1,-0.53,-1.52,-0.14,-0.69,43.34,242.72,-0.35,8.083333,-1.17,-0.06,-0.63,-1.01,-316.66,332.72,297.1,297.1
34215,0,-0.74,0.51,1.24,-0.86,207.72,76.14,0.33,-5.946667,-0.66,0.55,0.8,0.73,58.9,13.86,-9.66,51.44
34217,1,-4.53,-3.25,0.86,-1.49,59.55,281.32,3.82,24.21333,-4.6,-3.68,0.33,-1.59,59.55,11.32,-38.32,-38.32
34219,1,-0.03,-0.8,-0.82,0.17,8.26,23.37,-2.2,1.143333,0.01,-0.75,-0.97,0.06,8.26,113.37,78.25,78.25
34221,1,0.43,-1.82,0.63,-1.48,129.74,224.88,-0.58,0.7133333,0.76,-2.16,0.35,-1.12,-230.26,314.88,-89.82,-89.82
34223,1,2.54,-2.42,0.42,0.68,-130.23,242.5,36.87,28.37333,2.64,-1.89,0.69,0.74,-130.23,332.5,12.14,12.14
34225,1,0.39,1.93,0.83,-0.96,-134.44,247.22,3.35,-20.11667,0.23,2.83,0.51,0.73,-65.44,202.78,36,23.87
34229,0,-1.88,2.79,-0.7,0.07,-283.6,320.95,-2.14,0.9533333,-1.38,1.25,-0.74,0.62,76.4,50.95,-72.43,-72.43
34231,1,-1.33,2.53,-0.19,-0.7,-12.36,281.01,12.21,10.54333,-1.1,0.83,-0.53,-0.84,347.64,11.01,322.32,322.32
34232,0,-0.42,-0.4,1.5,0.79,177.04,148.25,10.79,2.243333,-0.45,-0.85,0.91,0.17,-182.96,238.25,207.5,207.5
34234,1,-1.43,2.6,1.17,-0.41,100.04,241.79,8.09,18.93333,-1.52,2.16,0.94,-0.41,-259.96,331.79,-10.36,-10.36
34236,0,1.71,0.55,-0.59,-0.33,-74.28,217.14,0.07,-2.956667,1.61,0.53,-0.93,0.31,114.52,232.86,-210.46,254.23
34238,1,0.93,0.75,-0.78,0.43,12.83,224.64,16.45,29.00333,0.89,0.82,-0.83,0.52,12.83,314.64,-8.36,-8.36
34240,1,-0.64,4.65,0.91,-0.91,-175.04,267.52,6.39,-22.93667,-0.6,4.04,0.55,0.68,-111.84,182.48,53.34,30.58
34242,1,-2.42,-0.16,1.14,0.82,152.98,179.86,-2.85,14.62333,-2.18,-0.24,0.88,0.53,-207.02,269.86,-25.67,-25.67
34244,1,-0.55,-0.92,-0.73,0.27,257.4,93.86,6.7,2.683333,-0.91,0.03,-0.98,0.12,-102.6,183.86,42.98,42.98
34245,0,-3.22,0.03,1.11,-0.54,315.13,23.44,2.41,1.633333,-3.24,1,0.81,-0.62,-44.87,113.44,11.11,11.11
34247,1,-1.18,-0.13,0.53,-1.5,-281.95,299.27,9.56,25.46333,-1.3,0.72,0.2,-1.04,78.05,29.27,-26.96,-26.96
34249,1,-1.33,3.35,1.07,0.65,-71.82,215.91,10.22,-3.476667,-1.05,3.48,0.75,-0.5,-19.58,234.09,342.86,-73.37
34250,0,-2.22,-1.75,0.7,1.36,201.06,79.47,4.22,-4.406667,-2.19,-2.06,0.29,-0.9,95.09,10.53,294.18,-66.84
34251,0,-2.1,2.82,-0.35,0.68,252.22,53.89,9.84,-3.546667,-2.28,2.41,-0.57,-0.72,191.19,36.11,221.72,-10.41
